##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	11_2H_both_S9_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	17919193
Sequences flagged as poor quality	0
Sequence length	101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.474809775194675	32.0	32.0	32.0	32.0	32.0
2	31.657513315471295	32.0	32.0	32.0	32.0	32.0
3	34.961260308988244	37.0	32.0	37.0	32.0	37.0
4	35.93746554323066	37.0	37.0	37.0	32.0	37.0
5	36.08348272157122	37.0	37.0	37.0	37.0	37.0
6	39.66325726833792	41.0	41.0	41.0	37.0	41.0
7	39.56921313364949	41.0	41.0	41.0	37.0	41.0
8	39.767476470620075	41.0	41.0	41.0	37.0	41.0
9	40.05175567895273	41.0	41.0	41.0	37.0	41.0
10-11	40.14065680859623	41.0	41.0	41.0	37.0	41.0
12-13	40.1624136756605	41.0	41.0	41.0	37.0	41.0
14-15	40.14588614565399	41.0	41.0	41.0	37.0	41.0
16-17	40.098424912327246	41.0	41.0	41.0	37.0	41.0
18-19	40.085012812797984	41.0	41.0	41.0	37.0	41.0
20-21	40.07570246048469	41.0	41.0	41.0	37.0	41.0
22-23	40.084074126552466	41.0	41.0	41.0	37.0	41.0
24-25	40.07450064855041	41.0	41.0	41.0	37.0	41.0
26-27	40.01153969377974	41.0	41.0	41.0	37.0	41.0
28-29	39.981917935701674	41.0	41.0	41.0	37.0	41.0
30-31	39.95559892122374	41.0	41.0	41.0	37.0	41.0
32-33	39.96373846188274	41.0	41.0	41.0	37.0	41.0
34-35	40.006789507764104	41.0	41.0	41.0	37.0	41.0
36-37	40.0011073322331	41.0	41.0	41.0	37.0	41.0
38-39	39.98595734752117	41.0	41.0	41.0	37.0	41.0
40-41	39.982394547566955	41.0	41.0	41.0	37.0	41.0
42-43	39.96209547494689	41.0	41.0	41.0	37.0	41.0
44-45	39.9146152117453	41.0	41.0	41.0	37.0	41.0
46-47	39.91736488914428	41.0	41.0	41.0	37.0	41.0
48-49	39.91900229547168	41.0	41.0	41.0	37.0	41.0
50-51	39.911142092168994	41.0	41.0	41.0	37.0	41.0
52-53	39.867036813544004	41.0	41.0	41.0	37.0	41.0
54-55	39.86714825829489	41.0	41.0	41.0	37.0	41.0
56-57	39.845888986183695	41.0	41.0	41.0	37.0	41.0
58-59	39.833613433372804	41.0	41.0	41.0	37.0	41.0
60-61	39.81399184661943	41.0	41.0	41.0	37.0	41.0
62-63	39.778094164173574	41.0	41.0	41.0	37.0	41.0
64-65	39.766084332034374	41.0	41.0	41.0	37.0	41.0
66-67	39.7439728452057	41.0	41.0	41.0	37.0	41.0
68-69	39.72800069735283	41.0	41.0	41.0	37.0	41.0
70-71	39.64309425095203	41.0	41.0	41.0	37.0	41.0
72-73	39.647184781145	41.0	41.0	41.0	37.0	41.0
74-75	39.6165289084168	41.0	41.0	41.0	37.0	41.0
76-77	39.25237983652501	41.0	41.0	41.0	34.5	41.0
78-79	39.34594523871695	41.0	41.0	41.0	37.0	41.0
80-81	39.485518990726874	41.0	41.0	41.0	37.0	41.0
82-83	39.52608887018517	41.0	41.0	41.0	37.0	41.0
84-85	39.493942668065465	41.0	41.0	41.0	37.0	41.0
86-87	39.4617236390054	41.0	41.0	41.0	37.0	41.0
88-89	39.31651659759454	41.0	41.0	41.0	37.0	41.0
90-91	39.3349074369588	41.0	41.0	41.0	37.0	41.0
92-93	39.271648198666085	41.0	41.0	41.0	37.0	41.0
94-95	39.19059937576429	41.0	41.0	41.0	37.0	41.0
96-97	39.17181147610833	41.0	41.0	41.0	37.0	41.0
98-99	38.97303662056656	41.0	41.0	41.0	32.0	41.0
100-101	38.519468426954276	41.0	39.0	41.0	34.5	41.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
2105	88-89	0.232357604249394
2105	90-91	0.20951481531518112
2105	92-93	0.23207281769843036
2105	94-95	0.28604231502060173
2105	96-97	0.22164494005173196
2105	98-99	0.4057817226875642
2105	100-101	0.24571885082865208
2106	1	0.07940525871523718
2106	2	-0.00807365477290034
2106	3	-0.06858423497050836
2106	4	-0.01960512468226483
2106	5	0.0890335705078229
2106	6	0.09533856210924796
2106	7	-0.005513286070758738
2106	8	0.08439370926891598
2106	9	-0.05833038870645879
2106	10-11	-0.0058790096723342344
2106	12-13	-0.03996304708908838
2106	14-15	-0.002448205618037491
2106	16-17	0.026844726316660683
2106	18-19	-0.04459651457289482
2106	20-21	-0.04765063477326237
2106	22-23	-0.009344790386201396
2106	24-25	-0.016730368102280124
2106	26-27	-0.0172109454840097
2106	28-29	-0.028247979584755
2106	30-31	-0.03367283416367428
2106	32-33	-0.02618148070150994
2106	34-35	-0.07036020299150181
2106	36-37	-0.06309589876126154
2106	38-39	-0.027377478077802664
2106	40-41	4.985404190449572E-4
2106	42-43	-0.008559285294687413
2106	44-45	0.03158299544572429
2106	46-47	0.04759483681623067
2106	48-49	-0.008054611596513439
2106	50-51	-0.004523511354840082
2106	52-53	0.035526547574846745
2106	54-55	-1.889280745359656E-5
2106	56-57	0.05330117359550712
2106	58-59	0.02127044043609061
2106	60-61	0.022807126117456278
2106	62-63	-0.024186183915986703
2106	64-65	-0.031023171265680105
2106	66-67	-0.008885495472945593
2106	68-69	0.02056289361320296
2106	70-71	0.10199905076326843
2106	72-73	0.06524248585599679
2106	74-75	0.1094339471357344
2106	76-77	0.17376427600645172
2106	78-79	0.1590050463622248
2106	80-81	0.13294308234010543
2106	82-83	0.1359434218933231
2106	84-85	0.06255546542558932
2106	86-87	0.1501679510639633
2106	88-89	0.3062885498023249
2106	90-91	0.23326180364826143
2106	92-93	0.21631768364557047
2106	94-95	0.24026208409976846
2106	96-97	0.25368612537198487
2106	98-99	0.4884807207799895
2106	100-101	0.33235511786980965
2107	1	0.03411812126761049
2107	2	-0.03314308879136263
2107	3	-0.08556801053666874
2107	4	-0.0660502436120467
2107	5	0.14653715792200472
2107	6	0.04607016499476657
2107	7	0.07369284942819121
2107	8	0.11868898056021493
2107	9	-0.007304463843233577
2107	10-11	0.045503219051120425
2107	12-13	0.014155603123136018
2107	14-15	-0.03747258362238881
2107	16-17	-0.02901075463534397
2107	18-19	0.015235365078531515
2107	20-21	0.00812578320024926
2107	22-23	0.01728766800533066
2107	24-25	-0.038990264001171226
2107	26-27	-0.07302851088999773
2107	28-29	-0.04517132958645931
2107	30-31	-0.021932377000702274
2107	32-33	0.00636609796268317
2107	34-35	-0.020583833769151738
2107	36-37	-0.010071285570980137
2107	38-39	-0.010970023257712569
2107	40-41	0.03560393993721078
2107	42-43	0.004293836198293377
2107	44-45	0.040347806843819
2107	46-47	0.04059256976611891
2107	48-49	-0.026556082256441016
2107	50-51	-0.01702308589386803
2107	52-53	0.06318689744970385
2107	54-55	0.01774880218525965
2107	56-57	0.09479229364890784
2107	58-59	0.02494108933663597
2107	60-61	0.023405956881980217
2107	62-63	0.02898777517200557
2107	64-65	0.05880553632656671
2107	66-67	0.08214223795314268
2107	68-69	0.005520600568935663
2107	70-71	0.056361147522267174
2107	72-73	0.05255204406621772
2107	74-75	0.10005715711731256
2107	76-77	0.23198516434956673
2107	78-79	0.1935392811958252
2107	80-81	0.2193927990780935
2107	82-83	0.18836032724258445
2107	84-85	0.10993028025405494
2107	86-87	0.15946557300188147
2107	88-89	0.3151316561258497
2107	90-91	0.26030735129717897
2107	92-93	0.27918726774968405
2107	94-95	0.4043047843738492
2107	96-97	0.2383449242647302
2107	98-99	0.48571268784394306
2107	100-101	0.3324805469992498
2108	1	0.037616195524631024
2108	2	-0.06306454303167541
2108	3	-0.006567871235233724
2108	4	-0.24320062457006486
2108	5	0.13637212609284433
2108	6	0.07286273542272426
2108	7	0.0840014117118244
2108	8	0.08915875894150105
2108	9	-0.05321871887788632
2108	10-11	-0.07197857244474903
2108	12-13	-0.01357928638789474
2108	14-15	-0.04819254647875937
2108	16-17	-0.013758705545875216
2108	18-19	-0.029817346801259248
2108	20-21	-0.03416385529779831
2108	22-23	-0.03330654487237439
2108	24-25	-0.0920747783210274
2108	26-27	-0.033244167640503974
2108	28-29	-0.08051996506036829
2108	30-31	-0.013278555861184316
2108	32-33	-0.10110120048146598
2108	34-35	-0.09478782924691842
2108	36-37	-0.11776808857107568
2108	38-39	-0.05932122837528908
2108	40-41	-0.01624050169215252
2108	42-43	-0.07430096573096279
2108	44-45	-0.07024067026217296
2108	46-47	-0.07869772147512322
2108	48-49	-0.06801131382616887
2108	50-51	-0.08950592535428825
2108	52-53	-0.08704528388513211
2108	54-55	-0.08444423262779566
2108	56-57	-0.004385328107844089
2108	58-59	-0.048631956835826884
2108	60-61	-0.08935479598395801
2108	62-63	-0.04907840697685373
2108	64-65	-0.015881488789467824
2108	66-67	-0.009169089918863449
2108	68-69	-0.0547497275083586
2108	70-71	0.04439006685841207
2108	72-73	0.023832256906501925
2108	74-75	0.0038904470711358385
2108	76-77	0.08895177218155936
2108	78-79	0.06422088073252752
2108	80-81	0.056628807165523654
2108	82-83	0.11188893504075281
2108	84-85	0.08539724921893566
2108	86-87	0.0977266928956908
2108	88-89	0.21666616007819783
2108	90-91	0.11952980613698827
2108	92-93	0.14205750263471373
2108	94-95	0.228130931124511
2108	96-97	0.23838957729395105
2108	98-99	0.4172652807984889
2108	100-101	0.31652376498023216
2109	1	0.02719920207768567
2109	2	0.008195249390436032
2109	3	0.07619300319446864
2109	4	0.0038268617330672328
2109	5	0.15510108665537814
2109	6	0.04552580094667036
2109	7	0.07788161500812407
2109	8	0.051999675373579635
2109	9	-0.015227215678336847
2109	10-11	-0.016452003435915685
2109	12-13	-0.03299597709596469
2109	14-15	-0.07048722116790884
2109	16-17	0.015552807782171385
2109	18-19	-0.056035058824804196
2109	20-21	-0.02925920208456745
2109	22-23	-0.044960455801195565
2109	24-25	-0.1245880046224741
2109	26-27	0.010320797738273768
2109	28-29	0.005505275945502319
2109	30-31	0.006164126910114476
2109	32-33	0.00553709788805179
2109	34-35	-0.13825071287734403
2109	36-37	-0.045165030732043476
2109	38-39	-0.008977629137277177
2109	40-41	-0.019055785960361504
2109	42-43	-0.01949111007305504
2109	44-45	0.0319980589216442
2109	46-47	0.0016012023680644916
2109	48-49	-0.011331170339879293
2109	50-51	-0.013954736037661064
2109	52-53	0.01934511455489485
2109	54-55	0.06721908740785665
2109	56-57	0.057930877031196815
2109	58-59	0.03689434280983761
2109	60-61	0.05205428723112249
2109	62-63	0.062190454139262386
2109	64-65	0.06255500599029773
2109	66-67	0.04074325959140168
2109	68-69	0.042402474187191785
2109	70-71	0.13372169076601637
2109	72-73	0.11300662933279426
2109	74-75	0.07556013623484858
2109	76-77	0.1982189918262165
2109	78-79	0.19004175880548502
2109	80-81	0.18832995400311603
2109	82-83	0.18292409509107443
2109	84-85	0.12974732927569477
2109	86-87	0.13935499395388007
2109	88-89	0.290747830512899
2109	90-91	0.2934390524615438
2109	92-93	0.2312482702089511
2109	94-95	0.3003517282104866
2109	96-97	0.29421112464500254
2109	98-99	0.5230155828316754
2109	100-101	0.39324544115729054
2110	1	0.06589392793589965
2110	2	-0.010266615563939041
2110	3	0.19092325364963614
2110	4	0.08174479557261094
2110	5	0.11579678029946194
2110	6	0.09241579106718945
2110	7	0.11217471415348967
2110	8	0.1204591835618416
2110	9	0.055098474120924834
2110	10-11	0.04148944340237648
2110	12-13	0.04731373021675722
2110	14-15	-0.00816206604105929
2110	16-17	0.07826658464912839
2110	18-19	0.036877524869233014
2110	20-21	0.05680996578619357
2110	22-23	0.052002157247393654
2110	24-25	0.03929042088972068
2110	26-27	0.08413242070719207
2110	28-29	0.003670928977307142
2110	30-31	0.05314691767986801
2110	32-33	0.060729166607856655
2110	34-35	0.008048572755186001
2110	36-37	0.015518633220359845
2110	38-39	0.03850368887645317
2110	40-41	0.04930603817150825
2110	42-43	0.07463056544856528
2110	44-45	0.13988593189917253
2110	46-47	0.06763000707850608
2110	48-49	0.06556739651558985
2110	50-51	0.06454105107185626
2110	52-53	0.11361579665344834
2110	54-55	0.10622131475074781
2110	56-57	0.08523006786793985
2110	58-59	0.09690645970664491
2110	60-61	0.063066211226392
2110	62-63	0.10600900991522622
2110	64-65	0.1220424679229879
2110	66-67	0.10030887195188143
2110	68-69	0.05719834052765549
2110	70-71	0.1161089478733004
2110	72-73	0.1353569554696037
2110	74-75	0.13492498585924295
2110	76-77	0.14870251238984622
2110	78-79	0.18451189596115825
2110	80-81	0.23466162249310685
2110	82-83	0.2303186316775765
2110	84-85	0.1469504647071318
2110	86-87	0.22888615933716494
2110	88-89	0.37367833812133
2110	90-91	0.3050376079246391
2110	92-93	0.3299900387736585
2110	94-95	0.38641806350619134
2110	96-97	0.3777538941494356
2110	98-99	0.5659961479294466
2110	100-101	0.3872082052394177
2111	1	0.028000128818792547
2111	2	0.008615971850531423
2111	3	0.021716010243778783
2111	4	0.05700725287476871
2111	5	0.19193558500080599
2111	6	0.12350789957342556
2111	7	0.08467358219599674
2111	8	0.11506450240408128
2111	9	0.04305249873186767
2111	10-11	-0.021581978365560417
2111	12-13	-0.016113081893848857
2111	14-15	-0.019977481995113067
2111	16-17	0.014558042313275621
2111	18-19	0.009303139227931467
2111	20-21	0.03778436155168663
2111	22-23	0.007453549443532381
2111	24-25	-0.01977307921591631
2111	26-27	0.0026503048704853427
2111	28-29	-0.022384446854900375
2111	30-31	0.009432064625229941
2111	32-33	0.029110144800185367
2111	34-35	-0.003252840141975355
2111	36-37	0.026138417083103604
2111	38-39	0.00927750917018244
2111	40-41	0.01655267605693922
2111	42-43	-0.019359895825232343
2111	44-45	0.056297254649038564
2111	46-47	0.048816122885128266
2111	48-49	0.02470252775826509
2111	50-51	0.014006353371129876
2111	52-53	0.08502057725642942
2111	54-55	0.05449212456671404
2111	56-57	0.05137089549302942
2111	58-59	0.07312068095623658
2111	60-61	0.08992807887782561
2111	62-63	0.08381993355045836
2111	64-65	0.10281197332610503
2111	66-67	0.05949036850487488
2111	68-69	0.07387829677690405
2111	70-71	0.13840680500222646
2111	72-73	0.07517416903973384
2111	74-75	0.10351591491104273
2111	76-77	0.18000499412774218
2111	78-79	0.20281556250886723
2111	80-81	0.19964319782090456
2111	82-83	0.1612865260989409
2111	84-85	0.20401726798650088
2111	86-87	0.2461628796862243
2111	88-89	0.3829000700092777
2111	90-91	0.28688334159566864
2111	92-93	0.28569302932182694
2111	94-95	0.36955703709266174
2111	96-97	0.36667770923444465
2111	98-99	0.5827746364400923
2111	100-101	0.4425403577794711
2112	1	0.03452382466781856
2112	2	0.014593860002754866
2112	3	0.03485810068852402
2112	4	0.12096810011055936
2112	5	0.18156085309033898
2112	6	0.09289386654955223
2112	7	0.10580875091645936
2112	8	0.1727943388024329
2112	9	0.04922601957157724
2112	10-11	0.03848619473035342
2112	12-13	0.016827001994791146
2112	14-15	0.001956892948228983
2112	16-17	0.03658415121019942
2112	18-19	0.0531332158292912
2112	20-21	0.03401113642608067
2112	22-23	0.048401305375350034
2112	24-25	0.023137774590843208
2112	26-27	0.05737603189887608
2112	28-29	0.049311065383399466
2112	30-31	0.0531774203780202
2112	32-33	0.09806187793648746
2112	34-35	0.07330510148860725
2112	36-37	0.052202328132132436
2112	38-39	0.04411443951594407
2112	40-41	0.07854930419415496
2112	42-43	0.04422669092998177
2112	44-45	0.10146711808503284
2112	46-47	0.09200063860652818
2112	48-49	0.045197124547826206
2112	50-51	0.06257790017140508
2112	52-53	0.0768139187771979
2112	54-55	0.07735676189242469
2112	56-57	0.12953342721393568
2112	58-59	0.13007453335998775
2112	60-61	0.09502299845597406
2112	62-63	0.10323563736186259
2112	64-65	0.15091831749440843
2112	66-67	0.09767067461694978
2112	68-69	0.13216578019986258
2112	70-71	0.20314724200844125
2112	72-73	0.17733820328762562
2112	74-75	0.15480401988481418
2112	76-77	0.23153869073594535
2112	78-79	0.19427700595780095
2112	80-81	0.22796691625475063
2112	82-83	0.24747306797662816
2112	84-85	0.21232586057769964
2112	86-87	0.24135187973064376
2112	88-89	0.3818661450445333
2112	90-91	0.3470854721412522
2112	92-93	0.3124555976394703
2112	94-95	0.4556188869952891
2112	96-97	0.39373555626153234
2112	98-99	0.597934611913999
2112	100-101	0.47585387065718976
2113	1	0.001009183845493311
2113	2	0.006992860464244188
2113	3	0.13228106798784722
2113	4	0.08511717728722346
2113	5	0.2351501194795631
2113	6	0.11454230523518305
2113	7	0.1445354349937702
2113	8	0.1369446888361594
2113	9	0.014325147047699716
2113	10-11	0.005422080487818448
2113	12-13	0.010564097375038273
2113	14-15	0.02448340854483888
2113	16-17	0.012638578735469252
2113	18-19	0.0702910658589957
2113	20-21	0.09680714100632315
2113	22-23	0.006120340799547819
2113	24-25	0.0035667250647932747
2113	26-27	0.01424275987481849
2113	28-29	0.0182455783409452
2113	30-31	0.018299842317013315
2113	32-33	0.06899504362982611
2113	34-35	0.015194196981049402
2113	36-37	0.022004212644162635
2113	38-39	0.027028543231871538
2113	40-41	0.03788842148428273
2113	42-43	0.04531378354254656
2113	44-45	0.08695094932351566
2113	46-47	0.06914940892249888
2113	48-49	0.06344705647551052
2113	50-51	0.03829261432444042
2113	52-53	0.0980992003420198
2113	54-55	0.0838355061419307
2113	56-57	0.11831123378813402
2113	58-59	0.0718592761801986
2113	60-61	0.08589717311718204
2113	62-63	0.09437037254296854
2113	64-65	0.09668370668007498
2113	66-67	0.06940413936884937
2113	68-69	0.003713018891637887
2113	70-71	0.16877038195275418
2113	72-73	0.16423773051158008
2113	74-75	0.15231212521468507
2113	76-77	0.19737572566727124
2113	78-79	0.2023752801089742
2113	80-81	0.20088224450631742
2113	82-83	0.18027832669915966
2113	84-85	0.1380069402684896
2113	86-87	0.17792974929555783
2113	88-89	0.30835550861482375
2113	90-91	0.2699519250386473
2113	92-93	0.28853530159177865
2113	94-95	0.30797780345920955
2113	96-97	0.3214955552903973
2113	98-99	0.532569973918271
2113	100-101	0.36271520234774357
2114	1	0.07655253369760828
2114	2	0.04294893895210805
2114	3	0.15929216965898974
2114	4	0.1771271186448118
2114	5	0.24266499133175756
2114	6	0.17618368782380855
2114	7	0.16669828907356532
2114	8	0.19440092139588927
2114	9	0.09945359886358318
2114	10-11	0.05541909103369136
2114	12-13	0.0377427020194574
2114	14-15	0.004903419444062251
2114	16-17	0.07387032815700678
2114	18-19	0.08720821136449786
2114	20-21	0.09244641998584058
2114	22-23	0.05353887895414999
2114	24-25	0.04059911617051881
2114	26-27	0.038080211054541735
2114	28-29	0.05979061475967029
2114	30-31	0.08421944166936157
2114	32-33	0.041735934194065294
2114	34-35	0.05959396331253686
2114	36-37	0.04289930431906441
2114	38-39	0.13402344494587481
2114	40-41	0.07530921166832627
2114	42-43	0.09068002441272682
2114	44-45	0.10829915961489434
2114	46-47	0.10697991022550468
2114	48-49	0.08043925793680984
2114	50-51	0.09073739536505343
2114	52-53	0.1293770832378911
2114	54-55	0.13775292268607586
2114	56-57	0.14029279910685943
2114	58-59	0.15322393509517696
2114	60-61	0.10833094111792008
2114	62-63	0.11980305412853198
2114	64-65	0.1372126677866916
2114	66-67	0.12618053420253972
2114	68-69	0.1538037626608073
2114	70-71	0.2448247881469996
2114	72-73	0.2321329653840678
2114	74-75	0.20935002128130265
2114	76-77	0.25310555041822624
2114	78-79	0.2738623811406029
2114	80-81	0.23980591941616325
2114	82-83	0.22945386487301533
2114	84-85	0.24233476949839172
2114	86-87	0.2642688637732533
2114	88-89	0.422126972759024
2114	90-91	0.34353330433301466
2114	92-93	0.3887478529493862
2114	94-95	0.4390819550275751
2114	96-97	0.3875367868394761
2114	98-99	0.5539509434820502
2114	100-101	0.4677994141401669
2115	1	-0.0609837001338569
2115	2	-0.00169018382467101
2115	3	0.19481503187837745
2115	4	0.13154230213380202
2115	5	0.1759557429628984
2115	6	0.1745495899041174
2115	7	0.07447495584526109
2115	8	0.1443340602465284
2115	9	0.05193957022372331
2115	10-11	0.0016009085696282455
2115	12-13	-1.8160912073028612E-4
2115	14-15	-0.011609315218649385
2115	16-17	0.048058348999028055
2115	18-19	0.0479984564015723
2115	20-21	0.03382409250119878
2115	22-23	0.0441833801227105
2115	24-25	0.039166621065021445
2115	26-27	0.07625157174766173
2115	28-29	0.029233131160651737
2115	30-31	0.04973681939021901
2115	32-33	0.027967835040016098
2115	34-35	0.013024080051572184
2115	36-37	0.014699985193836085
2115	38-39	0.024168900766234458
2115	40-41	0.03453723954088872
2115	42-43	0.09468351913951523
2115	44-45	0.06477176754876979
2115	46-47	0.04122394677935404
2115	48-49	0.05083556122109201
2115	50-51	0.05298914110672115
2115	52-53	0.09914165754751991
2115	54-55	0.09702456321063124
2115	56-57	0.1387757661170781
2115	58-59	0.10291983965285567
2115	60-61	0.12658497703544214
2115	62-63	0.11786858299728209
2115	64-65	0.17599026944066765
2115	66-67	0.06993737245014842
2115	68-69	0.10852886433485054
2115	70-71	0.22747643970542697
2115	72-73	0.166356433137814
2115	74-75	0.15110857376290454
2115	76-77	0.28408694358896014
2115	78-79	0.25987813776045954
2115	80-81	0.22375499234902918
2115	82-83	0.20154598792223766
2115	84-85	0.1056518840992382
2115	86-87	0.1868124192789793
2115	88-89	0.3650109671976125
2115	90-91	0.3232321341625166
2115	92-93	0.3120114940756835
2115	94-95	0.39096786726447874
2115	96-97	0.33147619587278854
2115	98-99	0.5633773307311998
2115	100-101	0.3827951814540995
2116	1	0.02576077229309348
2116	2	0.02397861856536565
2116	3	0.23381281591106529
2116	4	0.13136946902885427
2116	5	0.22588599245982977
2116	6	0.1740932796440049
2116	7	0.1171165864021475
2116	8	0.12694303769180948
2116	9	0.04963101375050627
2116	10-11	0.009963253174149145
2116	12-13	-0.0024736538598162383
2116	14-15	-0.01687949039734349
2116	16-17	0.08039063916111644
2116	18-19	0.04862713682081932
2116	20-21	0.04130846036412095
2116	22-23	0.040919843587026605
2116	24-25	0.023347453873682866
2116	26-27	0.041355796282559254
2116	28-29	-0.025327965341944036
2116	30-31	0.013372734109431406
2116	32-33	0.04055363433139547
2116	34-35	0.018874866442203597
2116	36-37	0.013614685883943878
2116	38-39	0.05538595445560901
2116	40-41	0.0407095418012986
2116	42-43	0.04413901770129769
2116	44-45	0.06953910641276906
2116	46-47	0.048025392404824174
2116	48-49	0.021196998451806337
2116	50-51	0.053299160488720077
2116	52-53	0.07798750276312205
2116	54-55	0.058376534742556885
2116	56-57	0.09269429382592875
2116	58-59	0.055408173418271645
2116	60-61	0.04809914935005111
2116	62-63	0.10168291703430299
2116	64-65	0.0899001709257945
2116	66-67	0.08342776786759742
2116	68-69	0.06674584395289429
2116	70-71	0.1401160178691896
2116	72-73	0.14138953376370722
2116	74-75	0.1465668438269745
2116	76-77	0.16684020581381986
2116	78-79	0.19823042100922095
2116	80-81	0.2348941631204866
2116	82-83	0.23062446341080545
2116	84-85	0.17904036971088289
2116	86-87	0.1654952304094266
2116	88-89	0.42260644205656916
2116	90-91	0.33972102963551976
2116	92-93	0.34087585712396873
2116	94-95	0.3816817914401298
2116	96-97	0.28528292216687845
2116	98-99	0.5252096085480673
2116	100-101	0.36939359447583797
2117	1	0.06850847325901555
2117	2	0.022387992115334043
2117	3	0.17868164465146208
2117	4	0.1163638205499069
2117	5	0.21990547871150312
2117	6	0.23611504868787847
2117	7	0.2379979692680294
2117	8	0.21099703832054217
2117	9	0.03723531201359265
2117	10-11	-0.017192617595298998
2117	12-13	0.02168057147646607
2117	14-15	0.036710422795593445
2117	16-17	0.0796371237565836
2117	18-19	0.05432074278575527
2117	20-21	0.06837339200813375
2117	22-23	0.05964107968174659
2117	24-25	0.05794812457859422
2117	26-27	0.046046589400432936
2117	28-29	0.005191771696651415
2117	30-31	0.04957057035249335
2117	32-33	0.07120297155498179
2117	34-35	0.025764428902924408
2117	36-37	0.060582211671579955
2117	38-39	0.04921747752507599
2117	40-41	0.03146754335128321
2117	42-43	0.036322463485909395
2117	44-45	0.10021704781699015
2117	46-47	0.0753198233340413
2117	48-49	0.1274061686011123
2117	50-51	0.06939456589987003
2117	52-53	0.14349705360359621
2117	54-55	0.0833081649006644
2117	56-57	0.11257110879813581
2117	58-59	0.09088244936147305
2117	60-61	0.07618747330209175
2117	62-63	0.09785262018818486
2117	64-65	0.11777065356668714
2117	66-67	0.09832749004679897
2117	68-69	0.12842183032757504
2117	70-71	0.16971415530289136
2117	72-73	0.07770752526990776
2117	74-75	0.12807984487353252
2117	76-77	0.11220199866474445
2117	78-79	0.20499861583910928
2117	80-81	0.24878820125795187
2117	82-83	0.21365715392496298
2117	84-85	0.21721791392035783
2117	86-87	0.2435920178428006
2117	88-89	0.38891542817230373
2117	90-91	0.3395871996342592
2117	92-93	0.3489549024217169
2117	94-95	0.4057630052980983
2117	96-97	0.4016382014856248
2117	98-99	0.5422394415692366
2117	100-101	0.47590649160517273
2118	1	-0.016657722841848965
2118	2	0.018809263108163776
2118	3	0.1846009601631735
2118	4	0.14869265455911318
2118	5	0.21060800508201538
2118	6	0.15309424201743127
2118	7	0.046714084231247455
2118	8	0.22852365563944943
2118	9	0.0918430562829542
2118	10-11	0.030767110213453464
2118	12-13	0.003598189542984187
2118	14-15	-0.0029874197111325884
2118	16-17	0.03622776488073498
2118	18-19	0.06720910802878421
2118	20-21	0.020706046142763057
2118	22-23	0.020478654746604263
2118	24-25	0.0025953336833808294
2118	26-27	0.029661088223107868
2118	28-29	0.023027990364141715
2118	30-31	0.07314479819013542
2118	32-33	0.09421867828142894
2118	34-35	0.022498672443553858
2118	36-37	0.015597045257429443
2118	38-39	0.022874339177370473
2118	40-41	0.046370613796227644
2118	42-43	0.0572222710430097
2118	44-45	0.10806815326724006
2118	46-47	0.07042936534951139
2118	48-49	0.07794292073458564
2118	50-51	0.06282226610982633
2118	52-53	0.12165561443308093
2118	54-55	0.09972302875926431
2118	56-57	0.05919991035104033
2118	58-59	0.06773853654724604
2118	60-61	0.06833181364005725
2118	62-63	0.15495920788878692
2118	64-65	0.10786451610365333
2118	66-67	0.1000986299711073
2118	68-69	0.08225355469164697
2118	70-71	0.1618483240523858
2118	72-73	0.15828521767971182
2118	74-75	0.14366653420992037
2118	76-77	0.2002268943833485
2118	78-79	0.226846542248488
2118	80-81	0.13326080327446022
2118	82-83	0.12657739246483146
2118	84-85	0.11840625159377538
2118	86-87	0.13013286217912423
2118	88-89	0.35857083485831964
2118	90-91	0.29484599283525625
2118	92-93	0.32469626315154443
2118	94-95	0.25590762510537957
2118	96-97	0.33353928521174225
2118	98-99	0.4705315521465536
2118	100-101	0.28785044476862964
2119	1	0.011368433216539131
2119	2	0.052143143437263006
2119	3	0.22980146385268085
2119	4	0.12441011775872113
2119	5	0.2216134220871453
2119	6	0.17606552935698971
2119	7	0.1749620145750157
2119	8	0.2076525902574673
2119	9	0.10517445188899188
2119	10-11	0.031289248738737285
2119	12-13	0.06783144532666086
2119	14-15	0.06597842120406483
2119	16-17	0.10126279192613907
2119	18-19	0.07325337353628214
2119	20-21	0.06999586638414712
2119	22-23	0.036322952537254594
2119	24-25	0.06146933476356509
2119	26-27	0.04667448612003966
2119	28-29	0.01848936189757211
2119	30-31	0.06675774455350592
2119	32-33	0.07428066509463349
2119	34-35	0.05343527233784329
2119	36-37	0.04268984299539369
2119	38-39	0.08882937787253553
2119	40-41	0.10336312233046385
2119	42-43	0.06059192029351834
2119	44-45	0.08841874209154099
2119	46-47	0.11305952839938271
2119	48-49	0.03809405176480141
2119	50-51	0.06636411958438515
2119	52-53	0.11142184167600533
2119	54-55	0.14122183480061778
2119	56-57	0.1557553434790293
2119	58-59	0.14390518609170044
2119	60-61	0.10603745493009598
2119	62-63	0.1359035139498843
2119	64-65	0.12904585989380024
2119	66-67	0.13960070778548328
